Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
120,Boban Marjanović,C,27,SAS,7,0,6.0,1.1,1.7,.667,0.0,0.0,,1.1,1.7,.667,.667,1.1,1.3,.889,0.6,1.4,2.0,0.4,0.0,0.3,0.4,1.4,3.4,marjabo01
121,Jarell Martin,PF,21,MEM,2,0,23.0,1.5,4.0,.375,0.0,0.0,,1.5,4.0,.375,.375,1.5,3.0,.500,2.0,1.5,3.5,0.5,1.5,0.0,1.5,2.0,4.5,martija01
122,Kevin Martin,SG,32,SAS,5,0,9.8,1.6,4.0,.400,0.8,1.6,.500,0.8,2.4,.333,.500,0.4,0.6,.667,0.0,0.8,0.8,0.6,0.2,0.0,1.2,1.0,4.4,martike02
123,Wesley Matthews,SF,29,DAL,5,5,34.6,4.0,12.0,.333,2.0,7.0,.286,2.0,5.0,.400,.417,3.0,3.8,.789,0.8,2.8,3.6,1.2,1.2,0.0,0.8,2.8,13.0,matthwe02
124,Luc Mbah a Moute,PF,29,LAC,5,5,15.6,0.8,1.2,.667,0.0,0.0,,0.8,1.2,.667,.667,0.2,0.2,1.000,0.4,1.6,2.0,0.2,0.6,0.0,0.4,1.8,1.8,mbahalu01
125,James Michael McAdoo,PF,23,GSW,8,0,4.8,0.3,0.5,.500,0.0,0.0,,0.3,0.5,.500,.500,0.1,0.5,.250,0.0,1.0,1.0,0.3,0.4,0.3,0.1,0.8,0.6,mcadoja01
126,CJ McCollum,SG,24,POR,11,11,40.2,7.6,17.9,.426,1.8,5.3,.345,5.8,12.6,.460,.477,3.4,4.2,.804,0.6,3.0,3.6,3.3,0.9,0.5,1.8,2.7,20.5,mccolcj01
127,K.J. McDaniels,SF,22,HOU,4,0,8.5,1.0,3.3,.308,0.3,0.8,.333,0.8,2.5,.300,.346,0.0,0.0,,0.3,1.5,1.8,0.3,0.0,0.8,0.0,0.8,2.3,mcdankj01
128,JaVale McGee,C,28,DAL,2,0,7.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,1.0,3.0,.333,1.0,0.5,1.5,0.0,0.5,0.0,1.5,1.5,2.0,mcgeeja01
129,Jordan McRae,PG,24,CLE,2,0,2.0,2.0,2.0,1.000,0.5,0.5,1.000,1.5,1.5,1.000,1.125,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,mcraejo01
130,Josh McRoberts,PF,28,MIA,10,0,13.4,1.6,3.4,.471,0.0,0.7,.000,1.6,2.7,.593,.471,0.6,0.6,1.000,0.7,1.9,2.6,0.9,0.5,0.5,0.4,2.0,3.8,mcrobjo01
131,Jodie Meeks,SG,28,DET,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,meeksjo01
132,Salah Mejri,C,29,DAL,4,1,19.0,1.8,2.5,.700,0.0,0.0,,1.8,2.5,.700,.700,1.3,3.0,.417,1.3,2.0,3.3,0.3,0.8,1.3,0.0,2.8,4.8,mejrisa01
133,Jordan Mickey,PF,21,BOS,2,0,5.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,2.0,mickejo01
134,C.J. Miles,SF,28,IND,7,0,13.1,1.4,5.4,.263,0.3,2.9,.100,1.1,2.6,.444,.289,0.3,0.4,.667,0.6,2.9,3.4,0.6,0.1,0.1,0.4,1.0,3.4,milescj01
135,Andre Miller,PG,39,SAS,5,0,7.0,0.6,1.4,.429,0.2,0.6,.333,0.4,0.8,.500,.500,0.4,0.4,1.000,0.4,0.6,1.0,1.4,0.0,0.0,0.0,0.8,1.8,millean02
136,Patty Mills,PG,27,SAS,10,0,16.7,2.3,5.3,.434,1.3,3.6,.361,1.0,1.7,.588,.557,0.7,1.1,.636,0.0,1.4,1.4,2.0,0.7,0.0,0.8,0.3,6.6,millspa02
137,Paul Millsap,PF,30,ATL,10,10,36.5,5.9,13.7,.431,0.8,3.3,.242,5.1,10.4,.490,.460,4.1,5.5,.745,2.8,6.6,9.4,2.7,1.3,2.3,2.6,2.9,16.7,millspa01
138,Nazr Mohammed,C,38,OKC,5,0,2.0,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.0,0.0,,0.2,0.4,0.6,0.0,0.0,0.2,0.2,0.2,0.4,mohamna01
139,Luis Montero,SG,22,POR,6,0,1.3,0.5,0.5,1.000,0.3,0.3,1.000,0.2,0.2,1.000,1.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,montelu01
140,Marcus Morris,SF,26,DET,4,4,36.0,5.5,11.8,.468,1.8,4.5,.389,3.8,7.3,.517,.543,5.0,5.8,.870,0.5,2.8,3.3,2.5,0.5,0.0,1.3,4.3,17.8,morrima03
141,Anthony Morrow,SG,30,OKC,14,0,5.4,0.8,1.7,.458,0.4,1.0,.357,0.4,0.7,.600,.563,0.7,0.7,1.000,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.4,2.6,morroan01
142,Donatas Motiejūnas,PF,25,HOU,5,4,19.6,3.2,7.4,.432,0.8,1.8,.444,2.4,5.6,.429,.486,1.6,3.4,.471,2.0,3.2,5.2,1.0,0.8,0.4,2.4,2.2,8.8,motiedo01
143,Timofey Mozgov,C,29,CLE,13,0,5.8,0.5,1.2,.400,0.0,0.0,,0.5,1.2,.400,.400,0.2,0.3,.750,0.4,1.2,1.6,0.2,0.2,0.2,0.6,1.2,1.2,mozgoti01
144,Xavier Munford,SG,23,MEM,4,0,22.3,2.3,7.0,.321,0.3,2.0,.125,2.0,5.0,.400,.339,0.0,0.5,.000,0.3,2.0,2.3,2.5,1.5,0.8,1.3,2.0,4.8,munfoxa02
145,Mike Muscala,C,24,ATL,9,0,7.4,1.1,2.2,.500,0.2,0.7,.333,0.9,1.6,.571,.550,0.2,0.2,1.000,0.8,1.1,1.9,0.3,0.0,0.1,0.3,0.7,2.7,muscami01
146,Lucas Nogueira,C,23,TOR,5,0,5.8,0.6,0.8,.750,0.0,0.0,,0.6,0.8,.750,.750,0.0,0.0,,0.2,1.4,1.6,0.0,0.0,0.0,0.0,0.6,1.2,noguelu01
147,Dirk Nowitzki*,PF,37,DAL,5,5,34.0,8.2,16.6,.494,0.8,2.2,.364,7.4,14.4,.514,.518,3.2,3.4,.941,0.6,4.2,4.8,1.6,0.4,0.6,1.4,1.8,20.4,nowitdi01
148,Kelly Olynyk,C,24,BOS,4,0,8.0,0.3,2.3,.111,0.0,0.8,.000,0.3,1.5,.167,.111,0.0,0.0,,0.5,0.5,1.0,0.8,0.3,0.0,1.0,1.3,0.5,olynyke01
149,Zaza Pachulia,C,31,DAL,5,4,22.4,1.8,4.8,.375,0.0,0.0,,1.8,4.8,.375,.375,3.0,3.4,.882,2.0,3.4,5.4,3.2,0.6,0.2,0.4,2.6,6.6,pachuza01
150,Tony Parker*,PG,33,SAS,10,10,26.4,4.4,9.8,.449,0.4,1.6,.250,4.0,8.2,.488,.469,1.2,1.4,.857,0.1,2.1,2.2,5.3,0.6,0.2,1.8,1.5,10.4,parketo01
151,Lamar Patterson,SG,24,ATL,4,0,5.0,0.5,1.8,.286,0.3,0.8,.333,0.3,1.0,.250,.357,0.3,0.3,1.000,0.0,1.3,1.3,0.8,0.3,0.0,1.0,0.3,1.5,pattela01
152,Patrick Patterson,PF,26,TOR,20,9,29.2,2.8,6.8,.404,1.1,3.5,.300,1.7,3.3,.515,.482,1.1,1.3,.846,1.5,2.4,3.9,1.2,0.4,0.5,0.9,1.6,7.7,pattepa01
153,Chris Paul,PG,30,LAC,4,4,31.3,9.3,19.0,.487,1.5,5.0,.300,7.8,14.0,.554,.526,3.8,3.8,1.000,1.0,3.0,4.0,7.3,2.3,0.0,1.0,3.0,23.8,paulch01
154,Cameron Payne,PG,21,OKC,10,0,6.4,0.7,2.6,.269,0.2,1.0,.200,0.5,1.6,.313,.308,0.2,0.4,.500,0.0,0.4,0.4,0.8,0.2,0.2,0.8,0.7,1.8,payneca01
155,Paul Pierce*,SF,38,LAC,5,1,10.8,0.4,2.4,.167,0.2,1.0,.200,0.2,1.4,.143,.208,0.2,0.8,.250,0.0,1.2,1.2,0.2,0.4,0.0,0.4,1.2,1.2,piercpa01
156,Mason Plumlee,C,25,POR,11,11,27.8,2.5,6.4,.400,0.0,0.0,,2.5,6.4,.400,.400,1.9,3.0,.636,3.4,8.5,11.8,4.8,0.6,1.0,2.3,3.8,7.0,plumlma01
157,Dwight Powell,PF,24,DAL,4,0,16.0,2.3,4.8,.474,0.0,0.3,.000,2.3,4.5,.500,.474,1.5,2.8,.545,2.3,2.0,4.3,1.0,0.3,0.0,0.3,1.3,6.0,poweldw01
158,Norman Powell,SG,22,TOR,18,3,11.4,1.5,3.9,.386,0.4,1.4,.269,1.1,2.4,.455,.436,0.4,0.4,.875,0.2,1.3,1.5,0.3,0.7,0.1,0.3,1.0,3.8,powelno01
159,Pablo Prigioni,PG,38,LAC,5,0,5.2,0.0,1.0,.000,0.0,0.4,.000,0.0,0.6,.000,.000,0.0,0.0,,0.4,0.2,0.6,1.4,0.0,0.0,0.6,1.6,0.0,prigipa01
160,Zach Randolph,PF,34,MEM,4,4,30.0,5.8,15.5,.371,0.0,0.0,,5.8,15.5,.371,.371,1.5,1.8,.857,3.8,5.0,8.8,1.8,0.3,0.0,1.8,2.5,13.0,randoza01
161,JJ Redick,SG,31,LAC,6,6,27.7,5.7,13.2,.430,1.8,5.2,.355,3.8,8.0,.479,.500,0.3,0.5,.667,0.2,1.8,2.0,0.8,0.2,0.2,0.8,1.8,13.5,redicjj01
162,Josh Richardson,SG,22,MIA,14,0,27.6,2.4,6.4,.371,1.2,3.3,.370,1.1,3.1,.372,.466,0.7,1.0,.714,0.7,2.9,3.6,1.6,0.4,0.9,0.9,2.6,6.6,richajo01
163,Austin Rivers,SG,23,LAC,6,2,24.0,4.3,10.2,.426,0.7,2.8,.235,3.7,7.3,.500,.459,1.0,1.5,.667,0.7,2.0,2.7,2.7,0.5,0.0,1.2,2.0,10.3,riverau01
164,Andre Roberson,SG,24,OKC,18,18,26.2,2.2,4.8,.465,0.7,2.1,.324,1.6,2.7,.571,.535,0.4,1.1,.400,1.4,4.2,5.6,0.8,1.3,1.1,0.6,2.5,5.6,roberan03
165,Brian Roberts,PG,30,POR,10,0,3.6,0.2,0.9,.222,0.0,0.4,.000,0.2,0.5,.400,.222,0.4,0.6,.667,0.1,0.0,0.1,0.3,0.0,0.0,0.1,0.5,0.8,roberbr01
166,Glenn Robinson III,SF,22,IND,4,0,2.5,0.8,1.0,.750,0.0,0.0,,0.8,1.0,.750,.750,0.3,0.3,1.000,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.8,robingl02
167,Terrence Ross,SF,24,TOR,20,0,16.8,2.3,6.0,.387,1.1,3.2,.328,1.3,2.8,.455,.475,0.7,1.0,.650,0.2,1.4,1.6,0.6,0.7,0.3,0.8,1.4,6.3,rosste01
168,Terry Rozier,PG,21,BOS,5,0,19.8,1.8,4.6,.391,0.8,2.2,.364,1.0,2.4,.417,.478,0.4,0.4,1.000,0.6,2.8,3.4,1.2,0.2,0.6,0.4,1.0,4.8,roziete01
169,Brandon Rush,SG,30,GSW,14,0,7.9,0.6,1.4,.450,0.3,0.9,.333,0.4,0.6,.625,.550,0.1,0.1,.500,0.0,1.6,1.6,0.2,0.1,0.1,0.1,0.6,1.6,rushbr01
170,Dennis Schröder,PG,22,ATL,10,0,19.1,4.7,10.4,.452,1.2,3.5,.343,3.5,6.9,.507,.510,1.1,1.3,.846,0.6,1.3,1.9,3.6,0.4,0.1,2.1,2.4,11.7,schrode01
171,Luis Scola,PF,35,TOR,11,9,12.7,0.7,2.8,.258,0.4,1.9,.190,0.4,0.9,.400,.323,0.7,1.0,.727,0.2,1.5,1.6,0.6,0.3,0.0,0.5,2.0,2.5,scolalu01
172,Mike Scott,PF,27,ATL,10,0,16.1,2.5,4.0,.625,0.8,1.6,.500,1.7,2.4,.708,.725,0.7,0.8,.875,0.5,2.7,3.2,0.5,0.3,0.3,0.8,2.0,6.5,scottmi01
173,Thabo Sefolosha,SF,31,ATL,10,2,20.3,2.2,4.6,.478,0.7,1.9,.368,1.5,2.7,.556,.554,0.8,1.5,.533,0.8,3.3,4.1,1.7,1.0,0.6,1.0,1.7,5.9,sefolth01
174,Iman Shumpert,SG,25,CLE,21,0,17.5,1.2,2.9,.417,0.6,1.6,.382,0.6,1.2,.462,.525,0.3,0.5,.636,0.5,1.8,2.2,0.8,0.5,0.1,0.6,1.7,3.3,shumpim01
175,Jonathon Simmons,SG,26,SAS,3,0,8.7,1.3,3.3,.400,0.7,1.0,.667,0.7,2.3,.286,.500,0.3,0.7,.500,1.0,0.3,1.3,0.7,0.7,0.0,0.3,1.3,3.7,simmojo02
176,Kyle Singler,SF,27,OKC,6,0,8.5,0.5,1.5,.333,0.3,0.7,.500,0.2,0.8,.200,.444,0.0,0.3,.000,0.2,1.0,1.2,0.0,0.2,0.0,0.0,0.7,1.3,singlky01
177,Marcus Smart,PG,21,BOS,6,1,32.2,3.7,10.0,.367,1.8,5.3,.344,1.8,4.7,.393,.458,2.8,3.5,.810,1.3,3.2,4.5,3.0,1.7,0.8,2.5,2.8,12.0,smartma01
178,J.R. Smith,SG,30,CLE,21,21,34.8,3.9,9.0,.436,3.1,7.2,.430,0.8,1.8,.459,.609,0.6,1.0,.619,0.3,2.9,3.2,1.4,1.2,0.2,0.5,2.6,11.5,smithjr01
179,Josh Smith,PF,30,HOU,4,0,9.5,1.5,3.3,.462,1.0,2.0,.500,0.5,1.3,.400,.615,0.0,0.5,.000,0.3,0.3,0.5,1.0,0.3,0.3,1.3,1.8,4.0,smithjo03
180,Marreese Speights,C,28,GSW,24,0,8.4,1.9,4.9,.390,0.8,1.8,.419,1.2,3.1,.373,.466,1.0,1.3,.774,0.6,1.3,2.0,0.5,0.1,0.3,0.8,1.8,5.6,speigma01
181,Lance Stephenson,SF,25,MEM,4,0,23.8,5.8,11.0,.523,0.5,1.3,.400,5.3,9.8,.538,.545,1.0,1.3,.800,0.3,1.3,1.5,1.8,0.3,0.0,0.8,2.5,13.0,stephla01
182,Amar'e Stoudemire,C,33,MIA,9,2,9.1,1.2,2.1,.579,0.0,0.0,,1.2,2.1,.579,.579,0.9,0.9,1.000,0.3,1.1,1.4,0.0,0.6,0.3,1.0,1.6,3.3,stoudam01
183,Rodney Stuckey,PG,29,IND,7,0,17.9,2.4,6.1,.395,0.7,1.4,.500,1.7,4.7,.364,.453,0.7,1.3,.556,0.1,2.0,2.1,2.0,0.6,0.1,0.9,1.3,6.3,stuckro01
184,Jared Sullinger,PF,23,BOS,6,2,13.5,2.2,7.0,.310,0.3,0.7,.500,1.8,6.3,.289,.333,0.5,0.7,.750,1.7,2.8,4.5,1.2,0.2,0.0,1.0,2.7,5.2,sullija01
185,Jeff Teague,PG,27,ATL,10,10,27.9,4.6,12.1,.380,0.9,3.6,.250,3.7,8.5,.435,.417,4.4,5.2,.846,0.3,1.6,1.9,6.2,0.6,0.2,2.5,3.0,14.5,teaguje01
186,Jason Terry,SG,38,HOU,5,0,24.8,2.6,7.6,.342,1.2,3.8,.316,1.4,3.8,.368,.421,0.6,0.6,1.000,0.2,2.0,2.2,1.2,0.4,0.2,0.6,2.6,7.0,terryja01
187,Isaiah Thomas,PG,26,BOS,6,6,36.7,7.8,19.8,.395,2.2,7.7,.283,5.7,12.2,.466,.450,6.3,7.8,.809,0.3,2.7,3.0,5.0,0.7,0.8,2.3,3.0,24.2,thomais02
188,Jason Thompson,C,29,TOR,10,0,5.5,0.4,0.9,.444,0.0,0.1,.000,0.4,0.8,.500,.444,0.0,0.3,.000,0.6,0.5,1.1,0.1,0.0,0.1,0.1,0.6,0.8,thompja02
189,Klay Thompson,SG,25,GSW,24,24,35.4,8.4,18.9,.444,4.1,9.6,.424,4.3,9.3,.464,.552,3.4,4.0,.854,0.6,3.0,3.7,2.3,1.1,0.4,2.0,2.2,24.3,thompkl01
190,Tristan Thompson,PF,24,CLE,21,21,29.6,2.3,4.4,.527,0.0,0.0,,2.3,4.4,.527,.527,2.0,3.5,.575,4.1,4.9,9.0,0.7,0.4,0.9,0.8,2.6,6.7,thomptr01
191,Anthony Tolliver,PF,30,DET,3,0,8.7,0.7,1.3,.500,0.0,0.7,.000,0.7,0.7,1.000,.500,0.0,0.0,,0.3,1.0,1.3,0.3,0.0,0.3,0.0,0.0,1.3,tollian01
192,Evan Turner,SG,27,BOS,6,4,35.7,5.2,14.2,.365,0.5,2.3,.214,4.7,11.8,.394,.382,2.3,3.0,.778,1.3,4.3,5.7,4.5,1.3,1.0,2.8,3.2,13.2,turneev01
193,Myles Turner,C,19,IND,7,4,28.1,4.7,10.1,.465,0.0,0.3,.000,4.7,9.9,.478,.465,0.9,1.3,.667,2.3,4.1,6.4,0.4,0.3,3.3,1.7,3.4,10.3,turnemy01
194,Jonas Valančiūnas,C,23,TOR,12,10,26.8,5.7,10.0,.567,0.0,0.0,,5.7,10.0,.567,.567,2.4,3.3,.744,4.0,6.8,10.8,0.9,0.8,1.2,1.5,2.7,13.8,valanjo01
195,Anderson Varejão,C,33,GSW,17,0,5.5,0.3,0.8,.357,0.0,0.0,,0.3,0.8,.357,.357,0.6,1.1,.526,0.7,0.5,1.2,0.8,0.1,0.1,0.1,1.0,1.2,varejan01
196,Charlie Villanueva,PF,31,DAL,4,0,5.0,0.8,3.0,.250,0.3,1.3,.200,0.5,1.8,.286,.292,0.5,0.5,1.000,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.5,2.3,villach01
197,Noah Vonleh,PF,20,POR,6,0,2.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.2,0.5,0.7,0.3,0.3,0.0,0.0,0.2,0.0,vonleno01
198,Dwyane Wade*,SG,34,MIA,14,14,33.8,8.5,18.1,.469,0.9,1.6,.522,7.6,16.5,.463,.492,3.6,4.6,.781,0.9,4.8,5.6,4.3,0.8,0.9,2.7,1.6,21.4,wadedw01
199,Dion Waiters,SG,24,OKC,18,0,27.3,3.1,7.3,.417,1.2,3.1,.375,1.9,4.2,.447,.496,1.1,1.7,.667,0.3,2.3,2.6,2.3,0.6,0.2,1.1,2.3,8.4,waitedi01
200,Kemba Walker,PG,25,CHO,7,7,37.1,8.0,21.9,.366,2.0,6.1,.326,6.0,15.7,.382,.412,4.7,5.0,.943,0.4,2.6,3.0,4.0,1.3,0.6,1.7,1.4,22.7,walkeke02
201,Briante Weber,PG,23,MIA,2,0,3.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,weberbr01
202,David West,PF,35,SAS,10,0,17.6,2.5,5.5,.455,0.3,0.6,.500,2.2,4.9,.449,.482,0.5,0.9,.556,1.3,2.4,3.7,1.3,0.6,0.7,0.7,1.9,5.8,westda01
203,Russell Westbrook,PG,27,OKC,18,18,37.4,8.8,21.8,.405,1.9,5.8,.324,6.9,16.0,.434,.448,6.4,7.8,.829,2.3,4.6,6.9,11.0,2.6,0.1,4.3,2.4,26.0,westbru01
204,Hassan Whiteside,C,26,MIA,10,10,29.1,4.7,6.9,.681,0.0,0.0,,4.7,6.9,.681,.681,2.6,4.4,.591,2.6,8.3,10.9,0.3,0.8,2.8,1.3,3.4,12.0,whiteha01
205,C.J. Wilcox,SG,25,LAC,2,0,3.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,wilcocj01
206,Deron Williams,PG,31,DAL,3,3,16.3,2.0,6.0,.333,1.0,2.3,.429,1.0,3.7,.273,.417,0.0,0.0,,0.0,0.7,0.7,2.7,0.3,0.0,2.3,2.0,5.0,willide01
207,Marvin Williams,PF,29,CHO,7,7,32.6,2.0,7.3,.275,0.9,2.4,.353,1.1,4.9,.235,.333,0.3,0.6,.500,1.0,5.9,6.9,0.9,0.9,0.4,0.3,1.6,5.1,willima02
208,Mo Williams,PG,33,CLE,13,0,5.2,0.6,2.2,.286,0.2,1.0,.231,0.4,1.2,.333,.339,0.1,0.2,.500,0.0,0.5,0.5,0.2,0.3,0.0,0.8,0.6,1.5,willima01
209,Justise Winslow,SF,19,MIA,13,2,25.4,2.5,5.7,.432,0.4,1.4,.278,2.1,4.3,.482,.466,1.6,2.3,.700,1.3,3.5,4.8,0.6,0.6,0.3,0.9,2.7,6.9,winslju01
210,Delon Wright,PG,23,TOR,9,0,4.6,0.3,1.1,.300,0.0,0.1,.000,0.3,1.0,.333,.300,0.9,1.4,.615,0.1,0.3,0.4,0.3,0.3,0.0,0.2,0.2,1.6,wrighde01
211,Dorell Wright,SF,30,MIA,5,0,3.8,1.0,2.0,.500,0.4,1.0,.400,0.6,1.0,.600,.600,0.8,0.8,1.000,0.0,1.2,1.2,0.4,0.0,0.0,0.0,0.4,3.2,wrighdo01
212,James Young,SG,20,BOS,3,0,3.3,0.3,1.0,.333,0.0,0.3,.000,0.3,0.7,.500,.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,youngja01
213,Joe Young,PG,23,IND,4,0,2.5,0.8,2.0,.375,0.3,1.0,.250,0.5,1.0,.500,.438,0.5,0.5,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.8,2.3,youngjo01
214,Cody Zeller,C,23,CHO,7,2,19.6,3.0,5.4,.553,0.0,0.0,,3.0,5.4,.553,.553,2.4,3.0,.810,1.3,4.0,5.3,0.3,0.1,0.4,1.0,2.9,8.4,zelleco01
215,Tyler Zeller,C,26,BOS,3,0,12.7,2.3,5.0,.467,0.0,0.0,,2.3,5.0,.467,.467,1.3,2.0,.667,1.3,3.7,5.0,0.7,0.0,0.7,0.7,0.3,6.0,zellety01
